time, sound
2192, 110.44
2193, 70.8213
2194, 60.404
2195, 59.4629
2196, 122.7
2197, 66.2521
2198, 50.7796
2199, 72.0927
2200, 86.2847
2201, 71.487
2202, 43.0129
2203, 112.238
2204, 49.0516
2205, 81.333
2206, 155.844
2207, 112.318
2208, 163.249
2209, 552.276
2210, 3349.26
2211, 2102.63
2212, 1183.51
2213, 1597.11
2214, 751.084
2215, 289.586
2216, 173.331
2217, 278.599
2218, 326.032
2219, 537.102
2220, 1432.33
2221, 1053.21
2222, 762.807
2223, 460.235
2224, 884.603
2225, 366.252
2226, 250.28
2227, 213.128
2228, 183.387
2229, 166.19
2230, 275.612
2231, 459.061
2232, 390.944
2233, 293.428
2234, 245.89
2235, 205.118
2236, 237.804
2237, 179.55
2238, 219.157
2239, 301.201
2240, 273.499
2241, 211.994
2242, 292.427
2243, 251.974
2244, 131.153
2245, 166.58
2246, 132.417
2247, 89.9994
2248, 150.45
2249, 249.447
2250, 128.427
2251, 133.929
2252, 136.085
2253, 143.977
2254, 198.091
2255, 106.972
2256, 110.381
2257, 120.87
2258, 118.05
2259, 154.421
2260, 115.401
2261, 144.016
2262, 108.986
2263, 76.2479
2264, 112.659
2265, 99.96
2266, 102.036
2267, 62.5473
2268, 57.8876
2269, 69.3746
2270, 107.804
2271, 76.4805
2272, 52.004
2273, 60.8861
2274, 72.831
2275, 83.8387
2276, 76.3995
2277, 109.766
2278, 111.642
2279, 407.927
2280, 2938.75
2281, 1902.16
2282, 1306.26
2283, 1509.9
2284, 802.184
2285, 296.161
2286, 161.333
2287, 188.231
2288, 215.1
2289, 225.816
2290, 1185.13
2291, 1012.25
2292, 650.488
2293, 417.811
2294, 789.128
2295, 389.947
2296, 271.446
2297, 215.813
2298, 215.418
2299, 146.548
2300, 317.024
2301, 452.226
2302, 355.825
2303, 307.502
2304, 198.343
2305, 159.314
2306, 178.347
2307, 209.737
2308, 179.322
2309, 263.235
2310, 288.674
2311, 217.026
2312, 260.833
2313, 170.944
2314, 130.142
2315, 156.404
2316, 124.384
2317, 109.039
2318, 114.973
2319, 192.184
2320, 100.585
2321, 123.584
2322, 96.9096
2323, 192.571
2324, 128.323
2325, 86.0678
2326, 103.71
2327, 126.848
2328, 108.339
2329, 93.8386
2330, 79.7153
2331, 131.798
2332, 128.005
2333, 64.3749
2334, 99.5941
2335, 90.0154
2336, 71.4463
2337, 95.3054
2338, 63.9598
2339, 74.2327
2340, 128.643
2341, 98.7434
2342, 55.9316
2343, 68.9918
2344, 72.2504
2345, 197.549
2346, 1449
2347, 2411.79
2348, 1322.04
2349, 1486.12
2350, 825.007
2351, 431.59
2352, 265.41
2353, 220.327
2354, 211.378
2355, 218.834
2356, 690.023
2357, 1095.01
2358, 803.532
2359, 492.284
2360, 750.063
2361, 463.807
2362, 297.339
2363, 264.355
2364, 142.747
2365, 123.881
2366, 191.603
2367, 232.356
2368, 394.423
2369, 376.586
2370, 190.708
2371, 108.819
2372, 169.099
2373, 187.345
2374, 132.241
2375, 206.759
2376, 206.484
2377, 165.331
2378, 230.091
2379, 185.585
2380, 145.116
2381, 130.788
2382, 125.496
2383, 111.462
2384, 79.1422
2385, 136.375
2386, 111.483
2387, 154.721
2388, 89.3273
2389, 153.732
2390, 109.39
2391, 98.8425
2392, 83.008
2393, 68.9825
2394, 79.5128
2395, 102.887
2396, 101.764
2397, 74.2973
2398, 155.341
2399, 61.6208
2400, 60.3239
2401, 103.415
2402, 63.7326
2403, 41.2373
2404, 52.5687
2405, 65.4361
2406, 93.1044
2407, 97.3826
2408, 107.177
2409, 1157.24
2410, 2560.72
2411, 1285.78
2412, 1640.55
2413, 1040.2
2414, 373.228
2415, 261.301
2416, 193.133
2417, 182.866
2418, 208.387
2419, 729.233
2420, 1145.57
2421, 757.377
2422, 521.508
2423, 558.218
2424, 508.17
2425, 256.623
2426, 264.515
2427, 189.935
2428, 236.092
2429, 186.454
2430, 291.137
2431, 412.327
2432, 373.824
2433, 182.825
2434, 123.767
2435, 110.62
2436, 154.251
2437, 126.213
2438, 198.531
2439, 203.979
2440, 174.643
2441, 217.64
2442, 178.189
2443, 135.176
2444, 172.16
2445, 131.125
2446, 81.0071
2447, 75.7524
2448, 113.162
2449, 125.904
2450, 104.996
2451, 79.9536
2452, 184.18
2453, 128.733
2454, 98.027
2455, 63.8465
2456, 66.9203
2457, 107.353
2458, 73.676
2459, 50.0093
2460, 45.4608
2461, 144.631
2462, 63.4527
2463, 49.3125
2464, 56.273
2465, 53.3557
2466, 84.2651
2467, 87.3005
2468, 167.019
2469, 1361.14
2470, 2225.59
2471, 1271.29
2472, 1511
2473, 863.089
2474, 371.895
2475, 250.609
2476, 159.797
2477, 156.899
2478, 325.3
2479, 681.18
2480, 1114.19
2481, 737.983
2482, 487.575
2483, 617.767
2484, 411.269
2485, 238.455
2486, 277.9
2487, 186.075
2488, 191.79
2489, 170.29
2490, 228.329
2491, 380.491
2492, 357.515
2493, 182.41
2494, 125.935
2495, 125.681
2496, 205.301
2497, 129.332
2498, 199.132
2499, 188.657
2500, 144.164
2501, 146.945
2502, 205.46
2503, 150.265
2504, 180.106
2505, 127.09
2506, 98.8205
2507, 84.6694
2508, 141.094
2509, 85.6338
2510, 120.386
2511, 61.3179
2512, 123.807
2513, 98.3797
2514, 72.8626
2515, 67.3745
2516, 71.8966
2517, 50.482
2518, 87.1254
2519, 60.6954
2520, 37.4046
2521, 95.7404
2522, 58.4468
2523, 75.6291
2524, 156.997
2525, 159.283
2526, 1390.83
2527, 1896.56
2528, 1136.97
2529, 1170.88
2530, 652.18
2531, 229.086
2532, 210.969
2533, 180.539
2534, 175.065
2535, 248.238
2536, 614.474
2537, 1093.87
2538, 686.903
2539, 487.578
2540, 489.647
2541, 292.206
2542, 208.674
2543, 127.394
2544, 203.078
2545, 182.198
2546, 178.514
2547, 262.356
2548, 315.227
2549, 224.966
2550, 154.695
2551, 98.0116
2552, 121.689
2553, 178.832
2554, 117.402
2555, 144.969
2556, 115.439
2557, 88.9117
2558, 129.918
2559, 162.285
2560, 123.308
2561, 91.789
2562, 87.9149
2563, 72.2682
2564, 69.342
2565, 137.493
2566, 68.305
2567, 74.2705
2568, 63.5717
2569, 93.4662
2570, 96.0849
2571, 82.8698
2572, 50.7017
2573, 50.8072
2574, 51.4066
2575, 76.5709
2576, 47.2706
2577, 78.5284
2578, 76.5325
2579, 198.677
2580, 1573.42
2581, 1459.75
2582, 925.15
2583, 1193.59
2584, 625.828
2585, 279.874
2586, 147.927
2587, 154.313
2588, 144.187
2589, 189.816
2590, 833.16
2591, 961.533
2592, 524.915
2593, 366.679
2594, 454.012
2595, 288.22
2596, 280.591
2597, 115.886
2598, 153.706
2599, 162.917
2600, 140.548
2601, 319.971
2602, 275.592
2603, 184.961
2604, 176.345
2605, 112.49
2606, 135.204
2607, 120.546
2608, 122.772
2609, 127.023
2610, 96.2722
2611, 104.272
2612, 131.68
2613, 108.59
2614, 78.4044
2615, 105.08
2616, 61.4352
2617, 89.1293
2618, 49.125
2619, 90.1969
2620, 64.37
2621, 96.1247
2622, 99.5694
2623, 87.7671
2624, 53.8383
2625, 33.6049
2626, 55.1923
2627, 48.8169
2628, 58.5502
2629, 110.195
2630, 199.341
2631, 1279.62
2632, 1451.67
2633, 898.104
2634, 717.331
2635, 532.348
2636, 272.619
2637, 113.191
2638, 119.443
2639, 159.876
2640, 177.852
2641, 637.318
2642, 839.802
2643, 520.213
2644, 325.953
2645, 379.887
2646, 244.739
2647, 200.333
2648, 117.305
2649, 133.292
2650, 117.143
2651, 166.263
2652, 232.474
2653, 245.631
2654, 183.988
2655, 148.441
2656, 140.759
2657, 115.707
2658, 86.9042
2659, 109.685
2660, 112.079
2661, 91.6623
2662, 64.1042
2663, 122.7
2664, 124.551
2665, 69.4414
2666, 98.2731
2667, 50.5363
2668, 61.3464
2669, 41.2003
2670, 75.5019
2671, 39.7191
2672, 68.3801
2673, 49.2654
2674, 62.9655
2675, 51.2573
2676, 62.7862
2677, 72.6813
2678, 69.092
2679, 761.748
2680, 1587.9
2681, 1112.68
2682, 696.494
2683, 712.787
2684, 141.023
2685, 202.127
2686, 158.792
2687, 120.992
2688, 209.276
2689, 386.147
2690, 807.943
2691, 470.191
2692, 290.702
2693, 387.93
2694, 292.388
2695, 161.702
2696, 156.892
2697, 188.421
2698, 174.48
2699, 135.604
2700, 171.644
2701, 200.566
2702, 182.037
2703, 95.0452
2704, 107.165
2705, 76.9204
2706, 134.572
2707, 90.0214
2708, 88.7248
2709, 84.32
2710, 85.3542
2711, 78.2712
2712, 95.4819
2713, 73.7581
2714, 105.264
2715, 52.2507
2716, 45.4037
2717, 33.2927
2718, 90.0255
2719, 76.7659
2720, 54.9401
2721, 51.4766
2722, 78.2361
2723, 59.351
2724, 137.76
2725, 846.575
2726, 872.731
2727, 757.062
2728, 463.474
2729, 402.445
2730, 105.087
2731, 234.042
2732, 102.806
2733, 86.7163
2734, 116.108
2735, 280.484
2736, 328.999
2737, 166.964
2738, 177.969
2739, 215.085
2740, 154.306
2741, 89.7888
2742, 83.1315
2743, 100.422
2744, 77.4613
2745, 151.429
2746, 85.3509
2747, 123.046
2748, 124.033
2749, 49.0645
2750, 79.8608
2751, 37.7832
2752, 150.069
2753, 35.1587
2754, 87.596
2755, 40.2595
2756, 82.8777
2757, 70.301
2758, 102.056
2759, 70.0246
2760, 56.1878
2761, 31.8266
2762, 49.5704
2763, 27.3273
2764, 45.5574
2765, 63.0886
2766, 77.1446
2767, 57.1354
2768, 570.057
2769, 1191.79
2770, 658.944
2771, 366.743
2772, 561.894
2773, 135.215
2774, 181.521
2775, 100.424
2776, 130.859
2777, 177.373
2778, 168.923
2779, 230.598
2780, 147.594
2781, 156.427
2782, 137.877
2783, 96.2712
2784, 114.169
2785, 76.9784
2786, 49.9587
2787, 87.0582
2788, 42.3198
2789, 111.958
2790, 101.861
2791, 94.8725
2792, 35.0359
2793, 41.6241
2794, 78.2159
2795, 114.262
2796, 57.5494
2797, 35.1757
2798, 77.7183
2799, 32.1553
2800, 38.9603
2801, 104.086
2802, 43.3958
2803, 64.833
2804, 24.229
2805, 37.0711
2806, 48.0225
2807, 51.4924
2808, 57.225
2809, 572.197
2810, 800.852
2811, 465.856
2812, 314.424
2813, 475.344
2814, 170.736
2815, 154.221
2816, 103.006
2817, 101.248
2818, 161.24
2819, 177.753
2820, 233.261
2821, 156.081
2822, 98.2422
2823, 109.031
2824, 106.956
2825, 64.2938
2826, 71.9871
2827, 71.134
2828, 86.6321
2829, 73.3367
2830, 83.1163
2831, 68.0191
2832, 56.0493
2833, 57.5057
2834, 35.4803
2835, 47.4114
2836, 52.088
2837, 51.1154
2838, 52.056
2839, 61.8287
2840, 32.5792
2841, 55.8454
2842, 61.7627
2843, 35.2924
2844, 43.9191
2845, 34.6567
2846, 50.849
2847, 99.1018
2848, 747.414
2849, 692.233
2850, 391.905
2851, 292.361
2852, 344.125
2853, 102.487
2854, 92.6022
2855, 100.298
2856, 51.0406
2857, 101.129
2858, 159.636
2859, 145.622
2860, 87.0963
2861, 55.5133
2862, 117.781
2863, 121.208
2864, 106.545
2865, 63.3402
2866, 104.97
2867, 72.5975
2868, 93.1502
2869, 85.4983
2870, 70.1811
2871, 38.1893
2872, 61.1316
2873, 41.799
2874, 29.7905
2875, 45.6877
2876, 39.8571
2877, 49.6638
2878, 40.475
2879, 49.6681
2880, 69.4787
2881, 37.9695
2882, 33.6438
2883, 69.9647
2884, 372.004
2885, 988.911
2886, 864.088
2887, 563.261
2888, 708.938
2889, 259.589
2890, 61.3274
2891, 109.433
2892, 115.397
2893, 99.2676
2894, 166.386
2895, 378.968
2896, 356.681
2897, 176.687
2898, 201.728
2899, 198.668
2900, 134.616
2901, 73.1543
2902, 104.679
2903, 119.267
2904, 67.7497
2905, 67.7258
2906, 123.839
2907, 82.2314
2908, 64.177
2909, 51.5058
2910, 42.9818
2911, 63.9972
2912, 43.5744
2913, 58.8781
2914, 54.3503
2915, 50.7026
2916, 85.1413
2917, 67.6244
2918, 103.056
2919, 653.841
2920, 758.213
2921, 400.241
2922, 425.091
2923, 415.664
2924, 146.206
2925, 62.4734
2926, 115.596
2927, 134.371
2928, 81.641
2929, 227.122
2930, 338.919
2931, 224.445
2932, 153.915
2933, 180.08
2934, 155.068
2935, 127.252
2936, 117.917
2937, 82.7689
2938, 65.9053
2939, 69.2123
2940, 74.8484
2941, 103.288
2942, 52.3973
2943, 54.351
2944, 57.7909
2945, 80.1225
2946, 70.4683
2947, 38.0127
2948, 53.1394
2949, 38.5342
2950, 64.7121
2951, 115.328
2952, 718.812
2953, 829.881
2954, 435.417
2955, 426.059
2956, 304.684
2957, 84.7509
2958, 68.9456
2959, 78.975
2960, 90.5592
2961, 95.8931
2962, 277.557
2963, 437.635
2964, 244.215
2965, 195.56
2966, 196.418
2967, 197.628
2968, 115.156
2969, 79.4164
2970, 68.6673
2971, 74.2644
2972, 74.5195
2973, 133.33
2974, 139.759
2975, 74.7887
2976, 66.8332
2977, 44.9875
2978, 32.715
2979, 80.2799
2980, 63.5565
2981, 62.7976
2982, 67.1253
2983, 512.097
2984, 746.672
2985, 448.25
2986, 313.592
2987, 297.652
2988, 91.1685
2989, 87.5587
2990, 46.6727
2991, 65.5739
2992, 161.204
2993, 149.304
2994, 193.21
2995, 95.1351
2996, 90.1931
2997, 99.4191
2998, 101.981
2999, 98.5874
3000, 65.7892
3001, 88.0697
3002, 55.115
3003, 59.0382
3004, 50.4672
3005, 66.6763
3006, 58.0742
3007, 65.3803
3008, 35.6028
3009, 28.3341
3010, 36.115
3011, 48.3054
3012, 192.152
3013, 731.139
3014, 455.232
3015, 314.769
3016, 317.779
3017, 215.04
3018, 115.66
3019, 83.074
3020, 54.3354
3021, 90.3924
3022, 88.3396
3023, 157.245
3024, 82.1037
3025, 111.591
3026, 67.7258
3027, 98.2476
3028, 53.2831
3029, 54.1747
3030, 30.7278
3031, 54.7803
3032, 61.8646
3033, 43.0205
3034, 63.1479
3035, 85.0708
3036, 46.4124
3037, 44.8995
3038, 47.6057
3039, 86.0842
3040, 116.668
3041, 560.453
3042, 368.572
3043, 227.037
3044, 200.458
3045, 174.311
3046, 79.1373
3047, 64.4327
3048, 55.3821
3049, 57.5016
3050, 67.858
3051, 137.46
3052, 105.616
3053, 88.9661
3054, 69.0489
3055, 83.5706
3056, 47.0644
3057, 51.4666
3058, 50.3115
3059, 53.7215
3060, 46.6301
3061, 34.0454
3062, 43.9469
3063, 45.154
3064, 54.1013
3065, 58.5924
3066, 47.0057
3067, 156.658
3068, 543.352
3069, 228.205
3070, 184.237
3071, 237.063
3072, 86.0083
3073, 72.3145
3074, 40.7798
3075, 53.5354
3076, 67.3202
3077, 85.8883
3078, 95.6071
3079, 82.511
3080, 78.9491
3081, 69.646
3082, 72.6206
3083, 52.683
3084, 52.5241
3085, 38.7997
3086, 77.4141
3087, 21.1172
3088, 29.2107
3089, 36.698
3090, 39.3483
3091, 56.5762
3092, 106.592
3093, 420.457
3094, 180.282
3095, 154.741
3096, 248.674
3097, 140.439
3098, 48.389
3099, 37.7206
3100, 86.4271
3101, 66.2482
3102, 31.0158
3103, 70.4616
3104, 60.3311
3105, 78.6636
3106, 42.7423
3107, 45.6284
3108, 44.6661
3109, 46.6412
3110, 55.9187
3111, 31.769
3112, 24.9234
3113, 31.4567
3114, 39.6491
3115, 45.5923
3116, 126.209
3117, 414.523
3118, 163.159
3119, 115.259
3120, 215.866
3121, 71.3389
3122, 67.5346
3123, 41.1278
3124, 47.8691
3125, 61.8936
3126, 81.685
3127, 83.9952
3128, 52.4931
3129, 68.2287
3130, 47.7288
3131, 40.6941
3132, 34.8459
3133, 48.3371
3134, 43.9697
3135, 31.8735
3136, 22.162
3137, 55.7878
3138, 58.9905
3139, 192.068
3140, 332.351
3141, 128.138
3142, 87.7021
3143, 162.348
3144, 35.3749
3145, 27.5881
3146, 49.5968
3147, 95.58
3148, 35.0903
3149, 51.2523
3150, 59.0314
3151, 33.7615
3152, 52.1782
3153, 40.5998
3154, 19.2985
3155, 43.9741
3156, 38.6732
3157, 20.5243
3158, 17.1707
3159, 17.9132
3160, 51.7668
3161, 273.147
3162, 192.712
3163, 138.814
3164, 119.052
3165, 147.376
3166, 81.4483
3167, 47.2191
3168, 62.5407
3169, 53.2026
3170, 53.0256
3171, 85.9408
3172, 45.6053
3173, 46.3459
3174, 30.4744
3175, 52.3547
3176, 50.8671
3177, 17.173
3178, 13.687
3179, 39.4776
3180, 35.0543
3181, 190.513
3182, 262.486
3183, 88.2204
3184, 100.352
3185, 133.696
3186, 41.6904
3187, 47.7528
3188, 34.9497
3189, 35.4934
3190, 41.0727
3191, 49.6768
3192, 47.2857
3193, 47.3734
3194, 38.8981
3195, 34.9139
3196, 21.1082
3197, 15.6863
3198, 26.77
3199, 58.4281
3200, 108.143
3201, 252.244
3202, 143.984
3203, 80.2964
3204, 98.9408
3205, 41.2949
3206, 31.9291
3207, 27.6655
3208, 17.8265
3209, 26.2059
3210, 82.5369
3211, 50.3822
3212, 29.8336
3213, 28.8482
3214, 32.3872
3215, 44.5867
3216, 38.1007
3217, 36.9111
3218, 68.2824
3219, 188.601
3220, 157.344
3221, 91.877
3222, 79.5855
3223, 79.2167
3224, 31.9951
3225, 16.9617
3226, 20.6938
3227, 29.4842
3228, 44.3637
3229, 68.9216
3230, 40.5548
3231, 29.1745
3232, 32.9997
3233, 32.0975
3234, 40.7621
3235, 48.1867
3236, 133.874
3237, 204.809
3238, 73.648
3239, 78.7579
3240, 109.418
3241, 26.041
3242, 41.0693
3243, 36.0411
3244, 49.6741
3245, 60.6559
3246, 40.3988
3247, 34.6911
3248, 50.0897
3249, 29.4003
3250, 44.6848
3251, 18.3817
3252, 67.9679
3253, 178.013
3254, 79.1672
3255, 50.8806
3256, 75.7855
3257, 35.022
3258, 22.4732
3259, 18.1385
3260, 26.4397
3261, 17.7927
3262, 18.3665
3263, 33.5403
3264, 26.42
3265, 32.3591
3266, 29.5839
3267, 45.8313
3268, 106.417
3269, 140.323
3270, 68.8759
3271, 48.7378
3272, 76.2319
3273, 21.747
3274, 28.1909
3275, 30.683
3276, 33.2408
3277, 21.9334
3278, 25.7368
3279, 30.8045
3280, 38.989
3281, 32.8765
3282, 54.4779
3283, 124.634
3284, 117.692
3285, 82.7627
3286, 44.5819
3287, 45.6959
3288, 20.5923
3289, 24.3595
3290, 27.5535
3291, 20.1999
3292, 18.1294
3293, 23.8294
3294, 34.763
3295, 42.6323
3296, 24.9611
3297, 80.9627
3298, 81.6644
3299, 69.5561
3300, 27.297
3301, 53.3345
3302, 29.8096
3303, 32.7883
3304, 18.7247
3305, 13.3529
3306, 25.9082
3307, 27.9744
3308, 20.8789
3309, 17.3141
3310, 55.7753
3311, 88.1832
3312, 35.9637
3313, 41.8883
3314, 57.2388
3315, 15.8656
3316, 18.1727
3317, 25.2932
3318, 19.4253
3319, 39.1058
3320, 25.2326
3321, 25.2797
3322, 37.6379
3323, 105.737
3324, 65.3067
3325, 40.9434
3326, 55.0454
3327, 29.1746
3328, 34.4664
3329, 14.7009
3330, 12.9433
3331, 19.3232
3332, 28.1526
3333, 25.2883
3334, 50.0256
3335, 88.9766
3336, 31.9987
3337, 23.9329
3338, 55.9165
3339, 24.7933
3340, 23.7788
3341, 20.487
3342, 16.9963
3343, 13.3216
3344, 30.7519
3345, 37.6311
3346, 59.5122
3347, 40.0831
3348, 25.2732
3349, 38.9799
3350, 14.0902
3351, 13.2949
3352, 15.5815
3353, 17.1163
3354, 23.2506
3355, 18.8243
3356, 59.2195
3357, 33.7745
3358, 20.0005
3359, 48.2763
3360, 15.0582
3361, 15.3125
3362, 12.1476
3363, 23.6613
3364, 13.9838
3365, 38.7041
3366, 43.5848
3367, 18.5398
3368, 18.8986
3369, 19.1219
3370, 19.6261
3371, 13.1301
3372, 7.93322
3373, 10.3577
3374, 49.1405
3375, 34.169
3376, 22.3569
3377, 28.7623
3378, 28.2954
3379, 15.567
3380, 8.4185
3381, 10.2365
3382, 40.1435
3383, 15.2955
3384, 27.8293
3385, 14.3641
3386, 7.65727
3387, 19.3385
3388, 12.0207
3389, 22.3267
3390, 39.4255
3391, 14.896
3392, 11.0945
3393, 37.5388
3394, 19.1494
3395, 8.99343
3396, 11.7023
3397, 39.7589
3398, 23.048
3399, 11.1954
3400, 25.7365
3401, 10.8507
3402, 14.7394
3403, 23.638
3404, 21.6493
3405, 15.2576
3406, 18.9723
3407, 6.35304
3408, 8.27859
3409, 32.9276
3410, 27.3402
3411, 10.7919
3412, 22.4447
3413, 12.4601
3414, 9.01752
3415, 27.9813
3416, 14.9918
3417, 18.6225
3418, 26.3792
3419, 16.1697
3420, 25.5294
3421, 15.2555
3422, 11.0751
3423, 27.2259
3424, 10.6043
3425, 22.9336
3426, 16.8279
3427, 14.7139
3428, 18.6494
3429, 12.8699
3430, 22.5611
3431, 22.3672
3432, 7.94259
3433, 10.788
3434, 21.3065
3435, 12.3145
3436, 9.07393
3437, 13.3214
3438, 16.3533
3439, 11.176
3440, 9.2476
3441, 8.30687
3442, 8.58862
3443, 5.1856
3444, 11.0872
3445, 20.3418
3446, 10.5474
3447, 7.44439
3448, 9.76212
3449, 12.3832
3450, 11.9396
3451, 14.4198
3452, 20.821
3453, 17.491
3454, 16.1207
3455, 5.34487
3456, 6.51361
3457, 9.27147
3458, 12.3261
3459, 8.63493
3460, 5.19145
3461, 5.19377
3462, 7.5253
3463, 8.49657
3464, 10.5639
3465, 6.20696
3466, 11.8403
3467, 5.52918
3468, 8.96607
3469, 2.8748
3470, 3.58763
3471, 3.33959
3472, 3.98732
3473, 7.08052
3474, 3.27927
3475, 4.96496
3476, 10.0093
3477, 10.2958
3478, 4.99587
3479, 6.72155
3480, 8.95459
3481, 3.73191
3482, 3.3749
3483, 4.01257
3484, 9.39434
3485, 6.75956
3486, 3.8641
3487, 3.69498
3488, 4.78262
3489, 6.31115
3490, 8.35171
3491, 3.63771
3492, 7.03871
3493, 7.06299
3494, 2.06005
3495, 2.48923
3496, 4.51507
3497, 4.10421
3498, 3.30563
3499, 4.52969
3500, 7.00476
3501, 5.52058
3502, 1.9053
3503, 3.03764
3504, 2.19268
3505, 4.28938
3506, 2.57892
3507, 3.64544
3508, 6.59745
3509, 5.79755
3510, 2.17664
3511, 2.33328
3512, 2.70474
3513, 2.35093
3514, 5.09552
3515, 5.00145
3516, 3.79668
3517, 4.79082
3518, 5.95038
3519, 1.90082
3520, 2.41804
3521, 5.34912
3522, 2.61354
3523, 2.56123
3524, 2.24943
3525, 2.78759
3526, 6.11845
3527, 7.37401
3528, 1.72667
3529, 2.34961
3530, 1.46667
3531, 4.06272
3532, 5.45279
3533, 4.52906
3534, 1.32911
3535, 4.32195
3536, 3.93674
3537, 2.47164
3538, 2.65666
3539, 3.52001
3540, 3.1312
3541, 5.16924
3542, 4.04488
3543, 4.08554
3544, 4.06913
3545, 1.99522
3546, 1.46304
3547, 2.31985
3548, 1.87345
3549, 4.02234
3550, 3.16899
3551, 2.11547
3552, 2.04027
3553, 3.04376
3554, 2.25023
3555, 1.7784
3556, 2.52621
3557, 2.60641
3558, 3.2438
3559, 3.28368
3560, 6.90664
3561, 3.37406
3562, 3.71645
3563, 2.57411
3564, 3.07482
3565, 2.70369
3566, 2.67632
3567, 3.51054
3568, 1.49379
3569, 1.738
3570, 2.70801
3571, 4.45936
3572, 2.86427
3573, 2.2203
3574, 1.50893
3575, 1.6077
3576, 4.64277
3577, 2.8009
3578, 2.71008
3579, 1.46357
3580, 2.01427
3581, 1.35661
3582, 1.55346
3583, 2.07603
3584, 1.3119
3585, 2.6162
3586, 1.43937
3587, 1.57131
3588, 3.76553
3589, 4.43706
3590, 1.84377
3591, 1.22137
3592, 2.58132
3593, 1.62289
3594, 1.2084
3595, 0.901101
3596, 2.85207
3597, 1.35604
3598, 2.28123
3599, 1.90191
3600, 1.61107
3601, 2.47675
3602, 3.11314
3603, 1.69589
3604, 2.08893
3605, 4.37593
3606, 3.84104
3607, 2.46326
3608, 4.48727
